x_m	y_m
18.268794779596973	5.38674081253141
17.914861943381222	5.207355394254509
17.559509179683495	5.027925424241279
17.202464166015524	4.8488448671315005
16.842536098110703	4.675321582231392
16.478352782490273	4.513513335510922
16.10859691977916	4.369358873422027
15.73336111394356	4.243160988658367
15.3542368166503	4.129230504048091
14.97288294362406	4.021608306631224
14.59046261340958	3.916207649723459
14.207242181744725	3.8123295484045623
13.823393809267717	3.7096313520881896
13.43908941794679	3.6077706488580237
13.054501088863443	3.5064048676844166
12.669800903099274	3.405191517094374
12.285157679912261	3.303794549705338
11.900655033364673	3.2020499992163067
11.516285087345995	3.0999789481453592
11.132035271902048	2.9976114689145144
10.747893335305342	2.894977872615813
10.363846628045033	2.7921082316712664
9.979882739280276	2.6890327776162373
9.595989337726927	2.5857816624294165
9.212153773874117	2.4823851176461718
8.828363716437691	2.3788732952451874
8.444606754576826	2.2752763472051605
8.060870238780668	2.1716245846181117
7.677141917321726	2.0679480003494075
7.293409140689157	1.9642769054910625
6.909661089175546	1.8606380310848842
6.525895216967414	1.757037423437947
6.142112478744822	1.6534733323034543
5.758313670074484	1.549944007434629
5.374499825193141	1.446447778141359
4.990671580554151	1.3429828146201896
4.6068299703942674	1.239547525737674
4.2229757902802065	1.136140002133692
3.839109915335376	1.032758652674797
3.45523330023981	0.9294016475575401
3.0713466610035733	0.8260673160918032
2.687451031863404	0.7227539080308026
2.3035471288293414	0.6194596731277552
1.9196359065814446	0.5161828611358773
1.5357181606864574	0.41292180136506373
1.1517948458244265	0.3096747435685179
0.7678668371187467	0.2064398579427846
0.3839349301361352	0.10321555335443694
