x_m	y_m
-26.399067889794818	3.5309423348048794
-26.5409175050108	3.826906704164995
-26.681820432596744	4.1240587504606285
-26.819386207788696	4.422776834751214
-26.95092397958737	4.72359592189568
-27.073742635333016	5.027051042168084
-27.185151193196138	5.333677029597097
-27.28245873676235	5.644008783626532
-27.363199573878596	5.958525470017172
-27.42770274260314	6.277012658002611
-27.47818660051682	6.598787479135523
-27.516905091026214	6.923157972266755
-27.546112288368178	7.249432372492516
-27.568062135949333	7.576918784078786
-27.58500857717625	7.904925442121777
-27.598992956312564	8.232834500804339
-27.61071979421061	8.560493673724977
-27.62037585104065	8.887931023970546
-27.628146840330977	9.215174876288428
-27.634218410194784	9.54225368625621
-27.63877607791501	9.86919584403638
-27.642005491604866	10.196029805206532
-27.644092364792623	10.522783894514044
-27.645222214761244	10.849486632951628
-27.645580755039038	11.176166279851525
-27.645353633739187	11.502851421621571
-27.644726368144628	11.829570317594028
-27.64388467178368	12.156351423346477
-27.643013931109042	12.483223063626292
-27.642269964938762	12.810200153081036
-27.64175246591712	13.137272356121601
-27.6415545197612	13.464426131817962
-27.641769408433447	13.791648331730816
-27.642490217650916	14.118925480345245
-27.64381022937607	14.446244232976579
-27.6458225947411	14.773591310355277
-27.648620464878196	15.100953302381548
-27.652297056334696	15.428316864370716
-27.65694565107301	15.755668717053238
-27.662659269395114	16.08299538491421
-27.669531258678568	16.4102836540992
-27.677654704640442	16.73752011450841
-27.687949670956556	17.06450531543814
-27.711215278279994	17.388815430412766
-27.76475415317112	17.706562577135177
-27.865981763273904	18.013832576429703
-28.026696706874045	18.30410445655177
-28.24004760045117	18.562202040276933
-28.495317419328973	18.771155467764977
-28.782043996142246	18.916874452798815
-29.091300129338304	19.002615294682993
-29.414730214691115	19.038097175839248
-29.743968835706482	19.032987339083288
-30.069599551142343	18.990852085977718
-30.381753050874433	18.906176267677324
-30.68680881374075	18.79493726580764
-30.997542674518517	18.68431022239421
-31.31423657237892	18.591826062769442
-31.634667374437292	18.533062416754877
-31.956589641252776	18.52311715967523
-32.27719281215479	18.5649401209935
-32.59307111428749	18.64868181136709
-32.90080039314602	18.763916172577527
-33.19783541179033	18.903200141335695
-33.4831846078174	19.06436376725026
-33.756015312152975	19.245775924280945
-34.01549498655305	19.44580581346307
-34.26079083111312	19.662822439586623
-34.49107030758916	19.89519480744155
-34.70552645504945	20.141299640802103
-34.903980886459216	20.39970127400933
-35.08690426361352	20.66915799723782
-35.254797143017676	20.948436670043016
-35.408160081177	21.236304479055956
-35.547493503766596	21.531528480077437
-35.67329803270689	21.83287566349314
-35.78613061233743	22.13914677389113
-35.88714895946838	22.449499984080234
-35.97787305984952	22.763309533013658
-36.05982826327064	23.079952407079737
-36.13453959244583	23.39880565808188
-36.2035322009195	23.71924646865376
-36.26833137306623	24.040651890598806
-36.33028420247127	24.362472960222206
-36.38975747171762	24.684567857541808
-36.44678179508189	25.00693442385861
-36.501387656010436	25.329570565888744
-36.55360547253448	25.652474255763472
-36.603465728100375	25.97564340019891
-36.650998709909096	26.29907590591119
-36.69623496682213	26.622769745031558
-36.73920491687071	26.946722758861046
-36.779938978086065	27.27093298494601
-36.81846750308429	27.59539826458746
-36.85482104072687	27.920116569916647
-36.88902987821479	28.24508580764972
-36.92112548022123	28.570303819087655
-36.9512123801094	28.89576039947161
-36.97951972704792	29.2214318685278
-37.006289099078366	29.547293106849796
-37.03176181258183	29.873318995031166
-37.056179445599874	30.199484413665473
-37.07978337992874	30.525764374176504
-37.10281499736463	30.852133691742733
-37.12551587594912	31.178567377787957
-37.148127397478426	31.50504018207548
-37.17089100916389	31.83152718144425
-37.19404815821683	32.158003256487824
-37.217840291848596	32.48444322238465
-37.242508857270515	32.810822025143416
-37.26826161290667	33.13711703113226
-37.29495987870066	33.46333026821996
-37.322261860645675	33.78947815560186
-37.3498230172998	34.11557750496402
-37.37729880722112	34.44164493174718
-37.40434468896771	34.76769718222228
-37.4306161865128	35.093751002660284
-37.45576875841445	35.41982307391703
-37.47945786323075	35.745930011433224
-37.501339090350044	36.07208869231006
-37.52106776750017	36.39831566657316
-37.53829954948457	36.72462768049344
-37.5526897640311	37.05104148034191
-37.5638940659432	37.37757374697435
-37.57169691239742	37.70423363850774
-37.57625929000636	38.03100820274809
-37.57781074042935	38.357880431763995
-37.57658067449547	38.684833448454235
-37.57279876469429	39.01185024488738
-37.5666944218549	39.33891381313199
-37.55849725305173	39.66600727608685
-37.54843660369878	39.99311362582054
-37.53674214628558	40.32021591981675
-37.52364329164125	40.64729721555912
-37.509369581425084	40.97434057053135
-37.494150557296436	41.3013289113869
-37.478215760914615	41.62824542643967
-37.461794472278484	41.9550730423431
-37.445039435695385	42.281799461054455
-37.42788098406154	42.608425271309834
-37.410209874125	42.93495367845014
-37.39191673180358	43.26138762615585
-37.37289224843022	43.58773031976785
-37.35302711533785	43.91398476838174
-37.33221195844427	44.240154111923296
-37.31033746908243	44.56624129407296
-37.287294338585255	44.89224952017169
-37.262973192870575	45.218181864730134
-37.237264723271295	45.54404127142874
-37.21005955570525	45.86983094560845
-37.181248446920485	46.195553961779936
-37.15072234991041	46.521212282396824
-37.11838052538882	46.84678484379018
-37.08413014929911	47.1722285373953
-37.04787852841494	47.49749914259046
-37.00953310034018	47.82255250416903
-36.96900136809384	48.1473445323395
-36.92619076927984	48.47183113731038
-36.881008610671806	48.79596809845991
-36.83336239528876	49.11971126058147
-36.78315949531946	49.44301653388355
-36.730307413782924	49.76583982857465
-36.674713522867926	50.08813692403302
-36.61628526017836	50.40986373046718
-36.55493012873321	50.73097609267048
-36.49059959051279	51.051442873045374
-36.42347203255183	51.37129978824787
-36.35379812559374	51.690603880263424
-36.28182847496676	52.00941212566238
-36.20781381682942	52.32778150101503
-36.13200482192509	52.645769113721975
-36.05465216099718	52.963431940353516
-35.97600650478904	53.28082702289511
-35.896318589459206	53.59801133791708
-35.81583908575105	53.915041927404886
-35.73481866440796	54.23197576792883
-35.65350799617334	54.548869966889505
-35.57215775179054	54.865781500857224
-35.49101696662495	55.18276695391157
-35.41022170412809	55.49985340791265
-35.329727482017724	55.81702084583342
-35.24947392213724	56.13424506407915
-35.16940038466956	56.451501924470236
-35.0894463606278	56.76876715799679
-35.00955121019488	57.08601643023385
-34.92965448979904	57.40322573383201
-34.84969555962321	57.72037066895119
-34.769613910680526	58.037427097411765
-34.68934903398412	58.35437081561896
-34.60884028971692	58.671177554562945
-34.52802716889204	58.98782317606412
-34.446849162522646	59.30428334569744
-34.365275133011174	59.62055714765126
-34.28355241492983	59.93686280676896
-34.202081610479176	60.253539500452554
-34.12126423767144	60.570929349784464
-34.04103429264961	60.89068349783201
-33.95871924064829	61.21645747238268
-33.844613028613324	61.52012551887369
-33.653737200623254	61.75074279903419
-33.38840254582475	61.89277701572143
-33.06889239617828	61.94972611169664
-32.729661222950824	61.961697078825985
-32.39486113918463	61.96620817098012
-32.0664186201909	61.98008350310985
-31.74439875401501	62.0184045313445
-31.429509266850218	62.091926024885176
-31.124150893634496	62.20000305605469
-30.83099989779514	62.34013558976151
-30.552732477344332	62.509823590914095
-30.29202489570937	62.70656708983606
-30.05155341631755	62.92786592060562
-29.8339491007476	63.171206965107075
-29.639430239258072	63.43337618220401
-29.464640316579143	63.71012106571527
-29.305933682606543	63.997105312689875
-29.159891285214847	64.29027181191289
-29.025052208508438	64.58797661598034
-28.900957172923295	64.8898106841411
-28.78711968620509	65.19536994719317
-28.68241415036806	65.50416019389802
-28.585159069728842	65.81560936902308
-28.493654763200414	66.12914247365549
-28.406201288035287	66.444184901373
-28.32109883231621	66.76016165326268
-28.23664758412595	67.0764979920721
-28.151305251158444	67.39266837271974
-28.06487441057875	67.70856760769114
-27.977839592187536	68.02430369735094
-27.890690362749833	68.33998621202672
-27.803916485275995	68.65572491829136
-27.718007591946158	68.97162938647243
-27.633453445770687	69.2878092523126
-27.550662825840234	69.60435642405675
-27.469676943681	69.92128176061497
-27.39043280453152	70.23857329102015
-27.31286728280011	70.55621904430512
-27.236917318310194	70.87420704950279
-27.162519850885193	71.19252520481577
-27.089611820348544	71.51116160469203
-27.0181302319388	71.8301042781645
-26.94801189464913	72.14934112343573
-26.879193879133226	72.46886016953864
-26.811613059799374	72.78864944550612
-26.745206376471018	73.10869698037101
-26.6799108343867	73.42899067233593
-26.6156632425396	73.749518681264
-26.552400606168277	74.07026883994273
-26.490059865096164	74.39122924282013
-26.428578024561787	74.71238791892904
-26.367891893558358	75.03373283188722
-26.3079384773244	75.35525194531243
-26.24865471568337	75.67693335365267
-26.189977548458682	75.99876495511054
-26.131843915473745	76.32073477871893
-26.074190756552017	76.6428308535107
-26.016955011516906	76.96504120851876
-25.96007355477674	77.28735380736079
-25.90348345698516	77.60975661365458
-25.847121527135382	77.93223772184811
-25.790945245398788	78.25478705801278
-25.735081844185572	78.57741109824555
-25.67974222184562	78.90012443011838
-25.625137930879973	79.22294177203348
-25.571480392959486	79.54587777697795
-25.5189810951701	79.8689470325237
-25.467851655428024	80.19216419165792
-25.418303560819183	80.51554403819785
-25.370548233014432	80.83910109430037
-25.324797289929947	81.1628500783677
-25.281262218651705	81.48680564338689
-25.240154440850496	81.81098244234506
-25.201685574442557	82.13539512822929
-25.16606677943821	82.46005835402666
-25.13341874673557	82.78498075453314
-25.103641587444976	83.11015644238785
-25.076602574286078	83.43557730611576
-25.052168979978514	83.76123516882681
-25.030208077241934	84.08712204987621
-25.01058713879597	84.41322977237385
-24.993173437360277	84.73955029025987
-24.977834245654485	85.06607549205926
-24.964436836398242	85.39279733171216
-24.95284848231119	85.71970756691333
-24.94293639069785	86.04679821701798
-24.934567965108112	86.37406117055117
-24.927610412846494	86.7014883160379
-24.921945659619716	87.02906971037974
-24.917700610762385	87.35676531952272
-24.915204369747872	87.68451018625179
-24.91479199282556	88.01223850295521
-24.91679860165995	88.33988452743654
-24.92155938333065	88.66738258291433
-24.929409328671937	88.99466692719206
-24.940683559348308	89.3216718180732
-24.955717327854497	89.64833151336121
-24.97484555960965	89.97458027085959
-24.9984035071085	90.30035234837176
-25.02672616118532	90.62558200370121
-25.06014870891972	90.95020356006656
-25.09900620656108	91.27415127527124
-25.143505496721772	91.59737837750382
-25.193304196658875	91.91991947136326
-25.24791273960737	92.2418310100989
-25.30684182046275	92.56316938154501
-25.369602003290247	92.88399090812067
-25.435703917570212	93.20435210849038
-25.504658127367886	93.52430923965812
-25.57597519674851	93.84391882028841
-25.649165820607553	94.16323717280034
-25.723740432180023	94.48232075044325
-25.7992097917765	94.80122587563629
-25.875084398047107	95.12000893621368
-25.950874815057098	95.4387263854248
-26.02609788672329	95.7574338915375
-26.100538397297854	96.07615559273147
-26.174347128634526	96.39487264945183
-26.247701094050523	96.71356321304823
-26.32077724144794	97.03220523862491
-26.393752714974266	97.3507769429466
-26.466804462531584	97.66925628111753
-26.54010949743713	97.98762140448733
-26.61384489842324	98.30585039899047
-26.688187613392017	98.62392135056146
-26.76331472107582	98.94181227971968
-26.83940330020697	99.2595012723996
-26.91663029868761	99.57696647995083
-26.995172729834916	99.89418592289273
-27.07461291810181	100.21133118508752
-27.149922468557868	100.53007355745969
-27.213918997170843	100.85278505770914
-27.25938682361197	101.18181663986677
-27.273731967140172	101.51313277970763
-27.231889315870504	101.827888427535
-27.10703036250319	102.10514472646166
-26.882807868318984	102.32546991857139
-26.58529564636754	102.47553050518104
-26.251298009889716	102.54353599947993
-25.917364872721144	102.51805700612486
-25.6108254294971	102.40074578024016
-25.347409400195342	102.20971099350623
-25.14204503873199	101.96409664272238
-24.998836686039265	101.68095736572555
-24.89889827713969	101.37291023479442
-24.8204052998238	101.05200497686397
-24.742679903536832	100.72974706506301
-24.660880911424492	100.41012610220169
-24.581715074174767	100.09165095059849
-24.51215119545007	99.77270611842705
-24.457378853038776	99.45201071220455
-24.415917179433368	99.12953850046743
-24.38472273613281	98.80555722730571
-24.360752215466277	98.48033450597907
-24.340962113517605	98.15413801516233
-24.322308926370614	97.82723543353032
-24.301751701298848	97.49989535556958
-24.276632556523985	97.17252911156045
-24.24509239430933	96.84584560516842
-24.20537207122297	96.52059115750812
-24.155712378417835	96.19751182803371
-24.094354041631775	95.87735393785985
-24.019537982847968	95.56086354644063
-23.929557848637103	95.24876905114763
-23.824470353908996	94.94120501088454
-23.706467297705395	94.63758654905519
-23.577868627289895	94.33728581132894
-23.440994093680768	94.03967481254489
-23.298163578726513	93.74412569837241
-23.151696964275608	93.45001054906574
-23.003825363857484	93.15672257396317
-22.855596138973254	92.86393724864976
-22.707213842706054	92.57153087313192
-22.55886484273541	92.279384130229
-22.410735506740828	91.98737783359074
-22.263012202401836	91.69539246979113
-22.115881362813063	91.40330891789505
-21.969529355654025	91.11100772989163
-21.824142548604243	90.81836958860035
-21.679907374758347	90.5252752422557
-21.53701020179587	90.23160537367718
-21.39563746281143	89.93724060026905
-21.255975460069433	89.64206167026587
-21.118210692079632	89.34594920107197
-20.982466793420574	89.048820769635
-20.8486406698617	88.75072720350391
-20.716578007132718	88.45174955201348
-20.586124425548267	88.15196879908346
-20.45712561083807	87.85146586321841
-20.32942711790163	87.5503218591683
-20.20287463246868	87.24861770543772
-20.07731370943872	86.94643451677659
-19.9525900999566	86.64385314627441
-19.828549424336945	86.3409547086811
-19.70503723747925	86.03782012250122
-19.58189929052836	85.73453050248476
-19.458981072968655	85.43116670172118
-19.336130560059125	85.12780865748822
-19.21326585206834	84.82449823546331
-19.090387733977767	84.52123275362649
-18.96750176607269	84.21800710959828
-18.84461350863838	83.91481593933882
-18.72172858737522	83.61165407505354
-18.598852497153395	83.30851634894786
-18.475990798258184	83.00539752781215
-18.353149050974846	82.70229237843671
-18.230332881003797	82.39919566761183
-18.107547783215175	82.09610222754304
-17.9847993833094	81.7930067596055
-17.862093176156616	81.48990416141976
-17.739434787457235	81.18678906894593
-17.61682971208141	80.88365644521969
-17.494283510314418	80.58050092620114
-17.37180187327177	80.27731734409569
-17.249390164993397	79.97410053110883
-17.127054142009936	79.67084518861574
-17.004799233776424	79.36754614882187
-16.88263106599326	79.06419817851754
-16.760555133530588	78.7607960444931
-16.638577127503954	78.45733457895396
-16.516702477368376	78.15380854869049
-16.394936743409144	77.85021272049298
-16.273285616741774	77.54654186115178
-16.15175459223641	77.24279080287232
-16.030349491838834	76.9389542470298
-15.909117676096592	76.635015839844
-15.788188012797908	76.33093783679014
-15.667698854923534	76.02667974590838
-15.547788490039101	75.72220133689936
-15.428595336540496	75.4174621178032
-15.310257681993368	75.11242179290541
-15.192913879378436	74.80703993566127
-15.076702347091617	74.50127625035631
-14.961761438113648	74.19509024503064
-14.84822944001016	73.8884416893849
-14.736244771177056	73.58129009145924
-14.625945719179953	73.2735951555392
-14.517470702414721	72.96531652049512
-14.411070457039898	72.65638079056136
-14.30839108915842	72.34630585629667
-14.212021925501883	72.03433336020419
-14.124570085714783	71.71969944991685
-14.047349497916011	71.40202419441233
-13.977224684529373	71.08224728190271
-13.910103210174668	70.76159236764005
-13.842338836011495	70.44114939836919
-13.77308868820676	70.12116793277643
-13.702596503500999	69.80157169683083
-13.63110856982452	69.48228376235014
-13.558871044277364	69.16322713573703
-13.486130280204918	68.84432495422443
-13.413132369292116	68.52550022421502
-13.340075846430974	68.20669093217414
-13.266996166617018	67.88788608836147
-13.193894245661953	67.56908543111656
-13.12077086854722	67.25028882960915
-13.04762675483915	66.93149615300896
-12.974462820349439	66.61270727048581
-12.901279784644432	66.29392185496408
-12.828078498120673	65.97513990644374
-12.75485981117475	65.65636116326432
-12.681624443372998	65.33758549459561
-12.608373179696853	65.01881270419221
-12.535106935958009	64.70004266122388
-12.461826431722812	64.38127516944527
-12.38853258280296	64.06251009802614
-12.31522604334963	63.74374718530599
-12.241907729174534	63.42498636586972
-12.168578425259124	63.10622737805683
-12.095238916584854	62.78747015645221
-12.021889988133175	62.46871443939536
-11.948532490300648	62.14996009605606
-11.875167273483859	61.83120699560405
-11.801795057249125	61.51245494179399
-11.728416626577902	61.193703738380485
-11.655032897281881	60.87495318911819
-11.581644588927396	60.55620322859199
-11.50825255191102	60.23745366055651
-11.434857636629326	59.91870422335129
-11.361460497233528	59.59995485156117
-11.28806211495042	59.281205348940816
-11.214663143931238	58.962455519244855
-11.141264499987637	58.64370523164306
-11.06786696810112	58.32495428989003
-10.994471333253092	58.00620249774045
-10.921078380425023	57.68744978977916
-10.847688960013485	57.368695904345714
-10.774303856999934	57.04994064519472
-10.700923921780923	56.73118394691105
-10.627549873922804	56.41242561324938
-10.554182629237255	56.093665447964305
-10.480822841875503	55.7749032548105
-10.407471493064344	55.45613890295768
-10.334129236954995	55.137372261575656
-10.260796989359148	54.81860306900391
-10.187475535258255	54.49983125982731
-10.11416565963377	54.18105657238541
-10.04086814746713	53.86227887584793
-9.967583849154906	53.54349803938465
-9.894313484263467	53.22471386675021
-9.821058034019577	52.90592616169923
-9.74781815257448	52.58713479340148
-9.674594624909599	52.2683395656116
-9.601388432251778	51.949540282084214
-9.528200228752214	51.63073687740423
-9.455030864807464	51.31192908991112
-9.381881125398998	50.99311678877469
-9.308751860923389	50.674299777749525
-9.235643856362074	50.355477926005435
-9.162557896696507	50.03665103729702
-9.08949483232326	49.71781898079406
-9.016455448223802	49.39898156025119
-8.943440529379556	49.08013857942302
-8.870450926187125	48.761289907479345
-8.797487358212813	48.44243541358991
-8.72455080668343	48.12357483609423
-8.651641860335088	47.80470804416205
-8.578761500394599	47.48583484154803
-8.50591044642828	47.16695516283703
-8.433089483417582	46.84806874636857
-8.360299527174202	46.52917546131244
-8.287541297264474	46.210275111423215
-8.214815578669846	45.891367565870695
-8.142123221786896	45.57245262840952
-8.069465077012177	45.25353010279432
-7.996841863912043	44.93459992360999
-7.924254432883047	44.61566176378087
-7.851703568906661	44.29671562330702
-7.779190122379425	43.97776124052792
-7.706714878282823	43.658798419198234
-7.634278621598295	43.339827028487704
-7.561882202722396	43.020846937566084
-7.4895263412214925	42.70185795018803
-7.417211952907245	42.38285987010815
-7.344939757345986	42.06385256649622
-7.272710604934306	41.744835843106884
-7.2005252806536415	41.4258095691099
-7.128384634900566	41.10677348284478
-7.056289452656532	40.78772751889638
-6.984240518903011	40.46867148101937
-6.912238618621421	40.14960523838351
-6.840284667623473	39.83052852932827
-6.768379320060364	39.51144122302347
-6.696523491743803	39.192343188638816
-6.6247179676552275	38.873234164513846
-6.552963532776106	38.554114150648566
-6.481260972087861	38.23498281996738
-6.409611135987096	37.91584004164002
-6.338014874870369	37.59668568483627
-6.266472908303998	37.277519553310725
-6.194986021269467	36.95834145081808
-6.123555129578422	36.63915131194317
-6.052181018212364	36.31994887502553
-5.980864406737593	36.00073400923491
-5.9096061455506845	35.68150651832596
-5.83840708504821	35.3622662060533
-5.767267944796504	35.04301300700182
-5.696189640607257	34.72374665951103
-5.625172892046805	34.404467098165824
-5.55421854951172	34.08517399589057
-5.4833273325683205	33.765867287270176
-5.412499175801485	33.44654618732318
-5.341728126435235	33.12720637865159
-5.27100613840968	32.80784210472478
-5.200325361910284	32.48844793608771
-5.129677750877222	32.16901824703997
-5.059055455495944	31.84954734646605
-4.988450495121725	31.53002967408067
-4.917854758279539	31.21046536071407
-4.847258694361769	30.890916092825275
-4.776651836949029	30.571481301398112
-4.706023719621995	30.252260940737333
-4.635363810546192	29.933355095977966
-4.564661643302262	29.61486372142478
-4.493906751470869	29.296886705967434
-4.424692974473369	28.97841161977936
-4.367615599446027	28.65218301013824
-4.340820453857931	28.314349365554246
-4.386877539708342	27.992270952845114
-4.533914639428839	27.723659392978984
-4.768445379198691	27.53809815107337
-5.057017512818639	27.389508358042594
-5.358026369228918	27.20841215604598
-5.633642514828613	26.988478211774524
-5.846756736498243	26.735149390364825
-5.961837045098895	26.453922328182863
-5.979008906832536	26.15151620478963
-5.9337188786901	25.835860575728553
-5.862739089672975	25.514897360000973
-5.789727376169662	25.193732404040446
-5.716705850398207	24.87279358815296
-5.6436738582073955	24.5520711654855
-5.5706306146158076	24.231555585430396
-5.4975755308873175	23.91123716654976
-5.424507756625367	23.591106292820832
-5.351426768508998	23.271153282805685
-5.278331716141622	22.95136858589669
-5.205221945372041	22.63174245524082
-5.1320967366339225	22.31226534023041
-5.058955435776051	21.992927559427574
-4.98579732323211	21.67371949680953
-4.912621679435751	21.354631470938386
-4.839427719405551	21.035653865791364
-4.766214919820504	20.716777130760814
-4.6929824302840695	20.397991518993702
